,idx,beta,pval,cilb,ciub,i2,tau2
DDX43,28443,-1.40771849804377,2.04529089061063e-09,-1.86801211653155,-0.947424879555989,92.584603259786,1.02416661451623
BRD9,15651,0.389887926031267,2.05834368331962e-09,0.262380979116642,0.517394872945892,97.414785376265,0.0846166080768495
PSMA4,18685,0.356288216943564,2.16979184337302e-09,0.239602547932173,0.472973885954956,94.0361237555727,0.0681457166791935
FNTB,24114,0.265760697019543,2.24175174473183e-09,0.178645775747791,0.352875618291295,93.0894402343746,0.0355431893379809
CD276,10340,0.871069412638367,2.32037924298739e-09,0.58526899954642,1.15686982573031,98.2458660162723,0.429256689523141
GRIA3,24745,-2.13797747581336,2.32098495987921e-09,-2.83945911474519,-1.43649583688154,97.6847191308287,2.76094607706363
COL1A1,25973,1.67475201231137,2.35210705080219e-09,1.12505718182647,2.22444684279626,96.2362828084045,1.51751330107799
NAE1,26993,0.31562293634068,2.36367489270061e-09,0.212013834348354,0.419232038333005,96.2982445097581,0.0573005415555323
SIK3,30738,-0.499565078516474,2.5163741709208e-09,-0.663837826465726,-0.335292330567222,96.9679266787496,0.14772448218566
FABP4,2520,-2.80893932810558,3.04278563832836e-09,-3.73745447337078,-1.88042418284038,97.8126117967638,4.54302235126979
LOXL2,11320,1.34961693483297,3.12330615337571e-09,0.903168261396208,1.79606560826974,97.2296506097095,1.04793853570283
ADRM1,12723,0.489491757587485,3.13617426262554e-09,0.327551087725545,0.651432427449425,96.2245990600579,0.138892717146836
DMD,16264,-1.65452961686596,3.37441326417337e-09,-2.20301993887906,-1.10603929485286,98.9105395441355,1.62540115091823
FLT3,3037,-1.3395860309119,3.44085831616265e-09,-1.78391130879115,-0.895260753032651,94.4276423917555,0.955090297355438
HPGD,29379,-2.3039802191641,3.67723383811331e-09,-3.06960346531568,-1.53835697301253,98.3184651052747,3.28451028650504
VIP,6371,-2.46266120997974,4.57034192088139e-09,-3.2860389523943,-1.63928346756518,97.722437067149,3.68994726528416
XPNPEP2,3073,-2.9005257527195,4.89250907532435e-09,-3.87217717385978,-1.92887433157921,98.1086743144164,5.22675938619728
PSMC4,12833,0.426993137144325,5.05780528448227e-09,0.283818786379019,0.570167487909631,96.8173960587656,0.110573892494501
PSMD3,4320,0.404835163612377,5.81010603316336e-09,0.268551390427395,0.541118936797359,98.2270899422049,0.101873524654078
P2RY11,9083,0.490427805441044,5.94841342748189e-09,0.325218535976126,0.655637074905961,93.6053398270999,0.141304342499903
PRMT1,12615,0.476260825948303,5.9585323185404e-09,0.315816117251144,0.636705534645462,96.7593446709536,0.13927509795935
ADAMTS1,15103,-1.5277298696226,6.25780213058649e-09,-2.04312413337064,-1.01233560587456,97.1109342787946,1.43851586211642
IPO9,25665,0.416025531473725,6.63337061173687e-09,0.275439025268062,0.556612037679388,97.9800184411896,0.110814995896596
HGF,16002,-1.53703067948045,6.6485498571962e-09,-2.05647008458097,-1.01759127437994,98.2015434002181,1.51696645078548
PSMD10,8433,0.301562997949893,6.66895822746954e-09,0.199640771760237,0.403485224139549,95.4934486125298,0.053920551212332
ASNS,11289,0.953828071990545,7.23439411032922e-09,0.630691964025895,1.2769641799552,98.5744980402864,0.583191687389839
CCL14,27021,-2.99498645917511,7.5138541037714e-09,-4.0107415716853,-1.97923134666492,99.1879379718707,5.79288988544222
PBRM1,6813,-0.298716255436224,7.9617016601338e-09,-0.400197620351534,-0.197234890520915,90.9889533078958,0.0483150896468711
SLC16A7,7520,-1.51357318939717,8.12386498174816e-09,-2.02807490253152,-0.99907147626282,98.2386422327009,1.47585164515757
ART3,20691,-1.30464721019718,8.40885907095163e-09,-1.7485775856419,-0.860716834752456,90.9077363924954,0.979523593252995
EIF4EBP2,7737,-0.480208393683349,8.60115916948276e-09,-0.64371656618023,-0.316700221186468,97.5566204925683,0.149561220610048
SLC12A7,9198,0.466401532449871,8.67970212481071e-09,0.307552142237809,0.625250922661933,93.3962072116906,0.11931478027448
JAK2,3209,-0.50268914207637,9.11625348915357e-09,-0.674144715222592,-0.331233568930148,95.1641416825905,0.154424959236067
MAPKAPK5,25061,0.245985991671682,1.08740685323214e-08,0.16164702329088,0.330324960052484,96.292694762319,0.0376019670391598
PDGFRA,13878,-1.91824869100711,1.13648428841286e-08,-2.57680619607462,-1.2596911859396,98.9163884110425,2.46729410475106
FCER2,7570,-2.26182426238552,1.17413767531172e-08,-3.03909105771535,-1.48455746705569,93.76458850963,3.07233812444394
CYP1A1,10802,-3.44076005478408,1.178041649606e-08,-4.62328065058421,-2.25823945898394,95.4660750180188,7.18495914501974
ADAM8,1389,1.0241982212315,1.22158199398967e-08,0.671819412806877,1.37657702965612,95.9183949073391,0.658305265168035
F11,18867,-3.47663069916736,1.22808107415066e-08,-4.67296714793744,-2.28029425039727,98.1133111732397,7.51200788789515
PDE1A,9057,-1.77118043700805,1.25082705160985e-08,-2.38099307836386,-1.16136779565224,98.8445858557212,2.13495545007948
GRM7,22221,-1.84096976819805,1.3591859846974e-08,-2.4763954073666,-1.20554412902949,93.7806394562706,1.96092183409415
TXNIP,25275,-1.11414229895833,1.39541335026421e-08,-1.499002673847,-0.729281924069665,97.984822095269,0.825580806976514
EDN3,25875,-3.39457114033637,1.48697981347886e-08,-4.56941977751442,-2.21972250315833,97.8467946875231,7.4717925472092
MMP1,29650,2.88773117803601,1.54164202717953e-08,1.88720340722062,3.8882589488514,96.2934012284098,5.29983474949251
GPER1,28288,-1.63505930288218,1.55429147643921e-08,-2.20170766956101,-1.06841093620336,98.2741635288405,1.80213078703421
ADCY5,8239,-1.81563593233536,1.56546553565377e-08,-2.44500210511525,-1.18626975955546,98.5926428077828,2.20645517770036
RBL1,21387,0.860445759122796,1.60243648118021e-08,0.56197188957293,1.15891962867266,98.6615562372207,0.50121209680007
E2F3,28870,0.691037046674437,1.65523938337246e-08,0.451091381390861,0.930982711958012,97.4917701692036,0.311805322260524
TNNT3,30042,-2.38661392050103,1.74899684613768e-08,-3.21670223050679,-1.55652561049527,96.5083233292376,3.67333821230264
CH25H,16176,-1.29016543135612,1.75348926352837e-08,-1.73893314260612,-0.841397720106126,94.0133693686287,1.01305509488812
SMN1,24405,0.288948819747858,1.79353008629939e-08,0.188372153579143,0.389525485916572,88.8239610072778,0.0459732426521445
PRIM1,8948,0.724530492136743,1.79582330319447e-08,0.472327650720089,0.976733333553397,97.5448774497599,0.347362138365486
NPR1,16281,-1.64729910915609,1.805595934544e-08,-2.22080512051322,-1.07379309779897,98.8143195695301,1.81818456036223
FOXO1,4286,-0.958772040459909,2.00074863662988e-08,-1.29362234909643,-0.623921731823387,98.5295027405908,0.634790250438187
GRIA1,12569,-2.85803111699844,2.00776679335304e-08,-3.85630378634253,-1.85975844765435,97.9630700695922,5.55447835772182
PER1,11770,-0.995929850959058,2.02880135814974e-08,-1.34390688662711,-0.647952815291003,96.8118009227113,0.667439000942251
CTSG,7142,-2.76570515731276,2.17706300688285e-08,-3.73414979746638,-1.79726051715914,97.245615778019,5.06765994829573
XPO1,14928,0.401853892248707,2.2339441011921e-08,0.261027376366056,0.542680408131357,97.142083198918,0.107196861474795
TMSB10,26171,0.922950187534041,2.2551347808716e-08,0.599414796704206,1.24648557836388,97.1976606363168,0.5648652757016
HSD11B1,15215,-1.6967664790216,2.27584555586165e-08,-2.29172805645947,-1.10180490158373,97.3145652919719,1.88350346306508
CYR61,13891,-1.54119116785772,2.28600875999232e-08,-2.08167596493291,-1.00070637078254,97.4419713821208,1.61210584864691
HIPK1,1908,-0.339301897784377,2.66386309670954e-08,-0.458862294739358,-0.219741500829396,92.4020284339376,0.0726027200466602
E2F2,12561,2.10243026963393,2.68382991597028e-08,1.36141969619301,2.84344084307486,98.3669376425831,3.04642493589613
SPHK1,24596,0.968462018661952,2.69265157556314e-08,0.627088268049622,1.30983576927428,94.4631673101253,0.558087027287452
DYRK1A,15911,-0.20700095458804,2.70158950052192e-08,-0.279974434042756,-0.134027475133323,91.6775730531016,0.0250858334980367
CSNK1E,19889,0.498276580926351,2.71690985048474e-08,0.322589312198368,0.673963849654334,97.6419144585969,0.170008006533554
CPT1B,16031,0.97900377836622,2.73162854462242e-08,0.633758394125599,1.32424916260684,95.135656204348,0.635540518569463
DCT,15591,-2.17304848539831,2.88669353481835e-08,-2.94070594452357,-1.40539102627304,97.7344397093058,3.26061948096002
CLK2,17508,0.530158117413027,3.02316068654697e-08,0.342599648516932,0.717716586309122,97.3420022557809,0.189879046227378
KCNA2,11395,-1.98339456632534,3.1575310536621e-08,-2.68604314261512,-1.28074599003557,96.4163850713054,2.61427316153049
RCE1,28041,0.381136676904684,3.2353484751108e-08,0.246008735021056,0.516264618788312,94.8089991174232,0.0931808837556835
CBX4,19009,0.690470685002406,3.26453926148474e-08,0.445601848753997,0.935339521250815,97.3360044061617,0.324485684564173
INPP5A,18420,-0.704483573814178,3.4171212797852e-08,-0.954685178802076,-0.45428196882628,98.7298715341525,0.345361410325581
EPHA5,22139,-2.98548164352076,3.58586634376371e-08,-4.04742497444758,-1.92353831259395,97.3460416584669,6.25826871118159
PSMA7,4107,0.486440667417101,3.62977746640794e-08,0.313345185911993,0.65953614892221,97.0325475750987,0.164537512152891
FGFR2,30465,-1.3663946913002,4.35943362344576e-08,-1.85548572233535,-0.877303660265057,98.1985456477932,1.32753434769256
CDKL1,25400,-1.09858616087113,4.47043313018641e-08,-1.49213717340955,-0.705035148332702,98.1586745492479,0.871916601752885
PPIB,11948,0.437991894703882,4.59716608145434e-08,0.280946019542818,0.595037769864947,94.8151892562357,0.127156412328322
SGMS2,28807,-0.79646463665153,4.73886160239062e-08,-1.08232577039317,-0.510603502909889,95.9290973165982,0.42673801072943
HTR2A,21331,-2.10672214005824,4.78828039548646e-08,-2.863106225086,-1.35033805503047,97.3433588032518,3.16087138490265
MARCKSL1,14322,0.891321201984965,5.16834396423255e-08,0.570508919056334,1.2121334849136,96.4072795567565,0.542903638325493
NME2,3693,0.57512350397862,5.26080880218221e-08,0.367999837393115,0.782247170564125,95.240623685374,0.229725310825714
P2RX2,1566,-3.03927436278554,5.75587483904872e-08,-4.13706693413494,-1.94148179143615,97.270282570851,6.54188648500239
JUND,15914,-0.642903050759094,5.84194195788011e-08,-0.875234556371955,-0.410571545146234,92.8521902644178,0.272738936380984
SMARCB1,6009,0.331780554522658,6.16684611108308e-08,0.211667774196199,0.451893334849118,96.3003517978025,0.076019619848241
PSMC3IP,14120,0.770876213182584,6.23289915601158e-08,0.491701589312571,1.0500508370526,98.4611049897948,0.435440392493977
GLA,23409,0.567593370591084,6.4002055356705e-08,0.361857761341503,0.773328979840666,97.2193045601277,0.234579800789698
ESRRG,22510,-1.86334563238656,6.54497093919725e-08,-2.53925376762216,-1.18743749715097,98.1267526209158,2.4234810295915
HMBS,10107,0.580470678778544,6.7641442632561e-08,0.369680810303082,0.791260547254006,96.8231739788557,0.239649776366313
PSMD8,23442,0.282563724758043,7.10598819760187e-08,0.179785999792272,0.385341449723815,94.0376989068012,0.0535053445792442
FABP3,3932,-0.969211201905904,8.4241573181734e-08,-1.32376328827606,-0.614659115535744,93.6640976132251,0.626021841725678
SETBP1,4874,-1.05317747764299,8.88978492596955e-08,-1.4391467199707,-0.667208235315271,98.316006867394,0.834232417357687
COL4A4,12635,-1.57829827477719,1.03321798968177e-07,-2.15968037462088,-0.996916174933497,98.8239423136922,1.86836518224125
MT1E,18097,-1.81560036291574,1.08001554252979e-07,-2.48541018531006,-1.14579054052142,98.093064113596,2.45597516340575
EGR2,7863,-1.23351363644744,1.1240344890272e-07,-1.68920509959185,-0.777822173303022,95.1760103868594,1.10175207336794
GRIN2D,10732,2.03089561742078,1.13129415602857e-07,1.28046475980352,2.78132647503805,99.053471562981,3.15008771798679
PSMD4,30580,0.387982353041708,1.1406191430132e-07,0.244579527454429,0.531385178628988,97.147980024567,0.11204698089298
PSMD11,8062,0.38453876257285,1.15610110611307e-07,0.24234274021383,0.52673478493187,98.2389650948824,0.112431722960115
CCL2,20515,-1.09280517763036,1.19842951939989e-07,-1.49740773546622,-0.688202619794497,92.8116363790802,0.772961005093465
ACAT1,5431,-1.06625835970009,1.20796920330781e-07,-1.46114028121747,-0.671376438182706,98.9697886649886,0.873390264654914
S1PR1,9063,-1.34675949369759,1.28799994002371e-07,-1.84663213337766,-0.846886854017508,98.7670480476845,1.4320066220254
CSNK1G2,25526,0.358391617321954,1.33624567903934e-07,0.22519845097044,0.491584783673468,95.6285089701169,0.0949671651204475
EIF4EBP1,11184,1.06404214049375,1.38691167674486e-07,0.668087187052211,1.45999709393528,98.2059382891981,0.869892295625171
ISG15,12876,1.20105147248628,1.59331623844537e-07,0.751934557019051,1.65016838795352,97.1262129056096,1.13338862575484
KCNA1,19871,-3.39236045912126,1.62403405098894e-07,-4.66174112871529,-2.12297978952723,98.1720484229614,8.92661329510876
STAB2,28821,-2.22055751705662,1.63293254838974e-07,-3.051623620309,-1.38949141380424,98.4092800595786,3.84837794951768
KCNA5,1425,-1.87716986717434,1.65359020742406e-07,-2.58003126549265,-1.17430846885602,97.3571580462864,2.73625878504081
TAP2,13051,0.519263319618258,1.68616325880264e-07,0.32470360927464,0.713823029961875,95.5153003636212,0.199198235340166
PRKD2,12524,0.447068062943652,1.73753778130209e-07,0.27938084376974,0.614755282117563,96.319592779803,0.147942759179522
PIK3R1,21810,-0.75630248712932,1.92468165768347e-07,-1.04101093894419,-0.471594035314451,97.8078751456503,0.455519966742715
LPAR1,2839,-1.05056282563102,1.95802435503926e-07,-1.44628737769052,-0.654838273571514,97.9558176085512,0.820545131929627
DDR2,1376,-1.59065616905228,2.01495831976767e-07,-2.19043635808488,-0.990875980019692,98.7205355022088,1.98354501522437
TSC22D3,16555,-0.843083763156355,2.08680555975971e-07,-1.16137998154579,-0.524787544766917,96.0162079686791,0.556309547408794
PTGFR,17711,-2.38559834113139,2.19394203782172e-07,-3.2878737153797,-1.48332296688308,98.9053002371559,4.58307740865027
PML,2004,0.449674582237987,2.24396197495594e-07,0.279461598452106,0.619887566023868,96.9994039998792,0.15872586536335
SSTR1,23425,-2.58327777334906,2.45329803178724e-07,-3.56427055057838,-1.60228499611974,99.2104837914518,5.52476386460258
IPO4,29667,0.615284174064666,2.67600447111017e-07,0.380891964519982,0.849676383609349,97.1180518307047,0.307230547293975
MXI1,23812,-0.654894137395535,2.68179637091189e-07,-0.904395426990033,-0.405392847801037,98.2458233486572,0.352966489993073
COL4A3,14939,-1.67286916752804,2.84661385167725e-07,-2.31158981091133,-1.03414852414475,98.2743480532408,2.17771117230859
FCER1A,16754,-1.79328937993412,3.04152667916254e-07,-2.47965567295359,-1.10692308691465,97.9049700345909,2.66614558653047
ABCC9,25374,-1.64941023706653,3.21045277721583e-07,-2.28196814105677,-1.01685233307629,98.5530614346195,2.21026357848534
PGA5,30527,-2.73503304102079,3.3531932811504e-07,-3.78562383448879,-1.68444224755278,95.1258792736972,5.62590035395824
KISS1R,26038,3.46200398011084,3.41488293556122e-07,2.13126668179002,4.79274127843167,94.3365826025781,9.09832596658968
JUNB,13374,-0.705237697639334,3.45350556549782e-07,-0.97643271214367,-0.434042683134998,89.9345150373005,0.334575483662938
DDIT3,29596,0.527298314448496,3.83174516654572e-07,0.323741328145278,0.730855300751714,94.8417448095475,0.21649430820585
SENP1,1462,0.379039830188503,3.83598652417478e-07,0.232710135760825,0.525369524616182,97.6038925778581,0.11532833452231
RPS19,22365,0.61859967935508,3.88057725217372e-07,0.379683639613764,0.857515719096396,96.2285687366963,0.302387743227552
PRKG1,22024,-1.3401201019842,3.94140512945868e-07,-1.8580042177019,-0.822235986266498,98.6815056785327,1.48528141904954
P2RY14,29974,-1.3332522408924,4.00703047056978e-07,-1.848801757987,-0.817702723797792,97.7109551340935,1.43730474540213
SELE,18012,-1.78343206000485,4.17639529465672e-07,-2.47413437932764,-1.09272974068206,95.0429335441529,2.49959774673231
NR1H4,18362,-3.15018654834643,4.30205511809659e-07,-4.37158156751881,-1.92879152917405,99.2010124545697,8.10945577565596
VAMP2,9997,-0.846943137512832,4.44726102613651e-07,-1.17573348910825,-0.518152785917414,99.2955921658887,0.629340357136514
P2RY12,1305,-1.93599089682713,4.46126450466741e-07,-2.68764805908029,-1.18433373457396,98.2425115450986,3.19203187232722
SMYD2,3170,0.580893043785905,4.60330963408848e-07,0.355090654850556,0.806695432721255,98.3295448917832,0.282481576126292
CYP20A1,30333,-0.350525135563675,4.62327173752583e-07,-0.486802220029399,-0.214248051097951,97.3020682833814,0.10449957495156
PIK3C2A,10239,-0.325464470622416,4.64928830577184e-07,-0.452025432257756,-0.198903508987075,92.7112117171781,0.0783505715713989
NMBR,3164,-2.28941710353364,4.82479098532187e-07,-3.1809408754095,-1.39789333165778,94.5083844862487,3.94083581269464
PSMB3,22325,0.499857534923767,4.96405011386631e-07,0.304996401610815,0.694718668236718,96.4773003723676,0.201174143027867
KCNS2,24257,-2.17458428758598,5.71262073870949e-07,-3.02688845319448,-1.32228012197749,96.3499814578406,3.85356984517804
ATP2A1,151,0.975727947950993,5.74232822993246e-07,0.593225720561929,1.35823017534006,95.3523468921617,0.773150905334166
ACLY,4920,0.504004933674154,5.98397226081034e-07,0.306111460570198,0.70189840677811,97.6601726419698,0.211372478441076
APOB,27834,-2.31657871141273,5.99513990000266e-07,-3.22623027703852,-1.40692714578695,97.8875972970395,4.61637585173142
PTPRB,162,-1.22342989266445,6.05687249781127e-07,-1.70402495244247,-0.742834832886437,98.6899548930925,1.27327519324176
DPP9,22014,0.395552963812082,6.24680776089262e-07,0.239983381967209,0.551122545656956,97.3327087389482,0.132338021022811
CFD,7852,-1.86268324952156,6.3059532551723e-07,-2.59553805503297,-1.12982844401014,98.3974758981002,2.87010410367493
RUNX1,21091,0.95672303039459,6.36522576148624e-07,0.580172717276259,1.33327334351292,97.3378724302695,0.749614398209722
CXCL10,20971,1.47301836445767,6.40249953974954e-07,0.893131170475593,2.05290555843975,95.8388430887067,1.84052990363363
PSMB5,822,0.347448470787972,6.4292971932094e-07,0.21064525653188,0.484251685044063,96.3269301668753,0.101940088843797
